ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3162,3569,2,2026-03-20,1,3,22,236,5,8900,1,0
3163,3569,2,2026-03-28,1,3,22,236,5,8899,1,0
3164,3570,2,2025-10-24,1,1,7,72,2,8902,1,0
3165,3570,1,2025-11-12,1,1,7,72,2,8903,1,0
3166,3571,1,2026-01-23,1,24,186,2051,47,8904,1,0
3167,3574,2,2024-06-05,1,7,48,522,14,8907,1,0
3168,3575,1,2024-07-03,1,7,45,483,14,8910,1,0
3169,3575,1,2024-07-17,1,7,45,483,14,8911,1,0
3170,3576,2,2022-05-21,1,24,188,2085,48,8913,1,0
3171,3576,1,2022-05-23,1,24,188,2085,48,8912,1,0
3172,3577,1,2022-12-19,1,2,16,185,4,8915,1,0
3173,3577,1,2022-12-25,1,2,16,185,4,8917,1,0
3174,3578,1,2023-12-03,1,28,218,2415,56,8918,1,0
3175,3579,2,2024-07-13,1,7,43,465,13,8921,1,0
3176,3579,1,2024-08-14,1,7,43,465,13,8920,1,0
3177,3580,1,2023-04-08,1,8,50,534,15,8925,1,0
3178,3580,1,2023-04-07,1,8,50,534,15,8922,1,0
3179,3581,1,2022-10-22,1,22,170,1856,44,8926,1,0
3180,3582,1,2025-07-09,1,20,152,1664,39,8929,1,0
3181,3582,1,2025-08-05,1,20,152,1664,39,8931,1,0
3182,3583,1,2026-06-03,1,26,206,2287,52,8934,1,0
3183,3585,1,2024-01-21,1,28,219,2435,56,8939,1,0
3184,3586,1,2024-04-05,1,4,27,302,7,8943,1,0
3185,3586,1,2024-04-24,1,4,27,302,7,8940,1,0
3186,3587,2,2026-06-28,1,23,176,1925,46,8944,1,0
3187,3588,1,2024-06-29,1,24,184,2018,47,8945,1,0
3188,3589,1,2025-02-10,1,8,50,532,15,8947,1,0
3189,3590,1,2024-05-19,1,12,85,932,23,8950,1,0
3190,3590,1,2024-04-06,1,12,85,932,23,8951,1,0
3191,3591,1,2024-04-28,1,28,218,2415,55,8952,1,0
3192,3593,1,2023-10-02,1,13,96,1058,26,8956,1,0
3193,3594,1,2026-01-17,1,30,235,2617,60,8958,1,0
3194,3594,2,2026-01-14,1,30,235,2617,60,8957,1,0
3195,3596,2,2025-08-02,1,2,14,159,3,8960,1,0
3196,3596,1,2025-07-27,1,2,14,159,3,8963,1,0
3197,3597,1,2024-06-27,1,9,62,666,18,8964,1,0
3198,3598,1,2024-02-13,1,31,239,2659,61,8966,1,0
3199,3599,1,2025-12-19,1,12,89,970,24,8969,1,0
3200,3600,1,2023-01-24,1,3,22,245,5,8970,1,0
3201,3600,1,2023-01-17,1,3,22,245,5,8972,1,0
3202,3601,2,2024-10-02,1,22,168,1836,43,8976,1,0
3203,3606,1,2025-03-23,1,9,66,721,17,8986,1,0
3204,3606,2,2025-03-31,1,9,66,721,17,8985,1,0
3205,3607,1,2024-01-21,1,30,237,2640,60,8988,1,0
3206,3607,1,2024-01-10,1,30,237,2640,60,8989,1,0
3207,3608,2,2026-03-14,1,29,230,2558,58,8992,1,0
3208,3608,1,2026-03-28,1,29,230,2558,58,8990,1,0
3209,3609,1,2024-01-09,1,10,71,782,20,8994,1,0
3210,3613,2,2025-01-10,1,24,185,2037,47,9007,1,0
3211,3613,1,2025-02-19,1,24,185,2037,47,9006,1,0
3212,3615,2,2024-12-18,1,27,210,2326,54,9013,1,0
3213,3615,2,2024-12-10,1,27,210,2326,54,9014,1,0
3214,3617,2,2023-10-28,1,27,213,2363,53,9017,1,0
3215,3617,1,2023-10-01,1,27,213,2363,53,9018,1,0
3216,3618,1,2023-04-25,1,15,110,1211,29,9020,1,0
3217,3619,1,2022-11-07,1,9,63,678,18,9023,1,0
3218,3620,1,2024-11-23,1,30,237,2643,60,9024,1,0
3219,3621,1,2026-02-23,1,3,21,225,6,9028,1,0
3220,3621,1,2026-03-19,1,3,21,225,6,9027,1,0
3221,3622,1,2026-02-23,1,6,40,443,11,9030,1,0
3222,3623,1,2024-01-14,1,19,140,1537,37,9034,1,0
3223,3623,1,2023-12-12,1,19,140,1537,37,9035,1,0
3224,3624,2,2025-04-30,1,6,41,458,11,9036,1,0
3225,3625,2,2023-03-04,1,22,161,1751,43,9040,1,0
3226,3626,1,2022-03-14,1,21,159,1743,41,9042,1,0
3227,3627,1,2022-07-25,1,17,128,1411,34,9047,1,0
3228,3627,2,2022-07-11,1,17,128,1411,34,9046,1,0
3229,3628,1,2026-03-19,1,31,240,2680,62,9049,1,0
3230,3628,1,2026-03-13,1,31,240,2680,62,9048,1,0
3231,3629,1,2022-08-25,1,13,98,1086,26,9052,1,0
3232,3630,1,2026-01-20,1,13,97,1065,26,9056,1,0
3233,3634,1,2025-03-05,1,29,228,2534,58,9064,1,0
3234,3636,1,2025-06-10,1,25,199,2212,50,9067,1,0
3235,3636,1,2025-06-03,1,25,199,2212,50,9066,1,0
3236,3640,1,2024-05-27,1,16,123,1351,32,9076,1,0
3237,3642,1,2022-10-02,1,1,11,127,1,9083,1,0
3238,3643,2,2022-06-05,1,3,20,213,5,9085,1,0
3239,3645,1,2023-12-26,1,15,110,1216,30,9091,1,0
3240,3646,1,2022-11-06,1,19,140,1531,37,9094,1,0
3241,3646,1,2022-11-13,1,19,140,1531,37,9096,1,0
3242,3648,1,2023-07-21,1,29,227,2520,57,9098,1,0
3243,3649,1,2022-03-22,1,21,156,1700,41,9103,1,0
3244,3651,1,2025-01-30,1,12,84,922,23,9105,1,0
3245,3652,1,2025-02-27,1,21,154,1667,42,9106,1,0
3246,3653,1,2025-02-15,1,15,111,1227,30,9107,1,0
3247,3653,1,2025-02-07,1,15,111,1227,30,9110,1,0
3248,3655,1,2026-01-06,1,17,128,1407,34,9114,1,0
3249,3656,1,2026-06-28,1,23,179,1973,46,9117,1,0
3250,3657,1,2024-03-17,1,14,101,1112,28,9118,1,0
3251,3657,1,2024-03-31,1,14,101,1112,28,9119,1,0
3252,3658,1,2026-04-28,1,25,200,2219,49,9120,1,0
3253,3658,1,2026-04-05,1,25,200,2219,49,9121,1,0
3254,3659,2,2026-03-28,1,10,75,825,20,9122,1,0
3255,3660,1,2026-04-27,1,25,199,2209,50,9127,1,0
3256,3664,2,2023-01-08,1,15,114,1254,30,9139,1,0
3257,3664,1,2023-01-23,1,15,114,1254,30,9137,1,0
3258,3665,1,2025-09-26,1,22,167,1821,43,9143,1,0
3259,3665,1,2025-10-24,1,22,167,1821,43,9141,1,0
3260,3666,2,2025-04-19,1,29,232,2596,57,9145,1,0
3261,3667,1,2024-02-18,1,4,28,308,7,9149,1,0
3262,3668,1,2025-08-21,1,16,124,1369,32,9151,1,0
3263,3670,2,2025-03-12,1,9,64,688,18,9158,1,0
3264,3670,1,2025-03-06,1,9,64,688,18,9160,1,0
3265,3673,2,2023-11-14,1,19,143,1572,38,9166,1,0
3266,3676,1,2025-10-16,1,29,225,2500,57,9174,1,0
3267,3676,1,2025-10-26,1,29,225,2500,57,9173,1,0
3268,3677,1,2022-10-07,1,9,61,656,17,9175,1,0
3269,3678,1,2023-06-29,1,17,129,1424,34,9176,1,0
3270,3679,2,2026-05-02,1,31,240,2670,62,9179,1,0
3271,3680,1,2024-09-23,1,20,151,1649,40,9183,1,0
3272,3680,1,2024-09-22,1,20,151,1649,40,9184,1,0
3273,3681,1,2022-07-08,1,30,235,2624,59,9185,1,0
3274,3683,2,2026-04-16,1,15,110,1215,30,9188,1,0
3275,3684,1,2023-08-31,1,2,14,155,3,9192,1,0
3276,3685,2,2026-06-28,1,15,113,1248,29,9193,1,0
3277,3688,2,2024-08-24,1,6,40,445,11,9202,1,0
3278,3690,2,2023-04-21,1,7,43,470,13,9208,1,0
3279,3692,2,2023-02-18,1,9,65,712,18,9214,1,0
3280,3692,1,2023-02-06,1,9,65,712,18,9216,1,0
3281,3693,2,2023-01-26,1,27,216,2404,54,9218,1,0
3282,3695,2,2024-01-18,1,7,46,502,13,9221,1,0
3283,3697,1,2026-03-14,1,28,218,2417,56,9226,1,0
3284,3699,1,2025-03-26,1,11,77,846,21,9231,1,0
3285,3703,1,2022-12-30,1,23,174,1906,45,9242,1,0
3286,3705,2,2024-11-09,1,6,38,414,12,9248,1,0
3287,3706,1,2025-08-09,1,29,231,2580,58,9250,1,0
3288,3706,2,2025-09-03,1,29,231,2580,58,9252,1,0
3289,3707,1,2024-08-18,1,16,120,1318,31,9253,1,0
3290,3708,2,2023-01-23,1,20,151,1648,39,9257,1,0
3291,3708,1,2022-12-27,1,20,151,1648,39,9255,1,0
3292,3709,1,2022-12-02,1,9,63,685,18,9258,1,0
3293,3710,1,2026-06-28,1,2,14,161,3,9261,1,0
3294,3711,1,2024-06-20,1,5,30,329,9,9262,1,0
3295,3712,2,2022-12-31,1,18,136,1500,36,9263,1,0
3296,3713,1,2024-04-18,1,18,137,1511,36,9264,1,0
3297,3717,1,2026-05-11,1,20,151,1650,39,9278,1,0
3298,3718,1,2022-11-13,1,26,204,2267,51,9279,1,0
3299,3721,1,2022-06-18,1,23,172,1867,46,9288,1,0
3300,3721,2,2022-08-01,1,23,172,1867,46,9287,1,0
3301,3722,1,2025-06-12,1,12,88,966,24,9289,1,0
3302,3722,1,2025-07-01,1,12,88,966,24,9290,1,0
3303,3723,1,2022-09-27,1,16,125,1385,31,9291,1,0
3304,3724,2,2022-03-28,1,31,241,2689,61,9293,1,0
3305,3725,1,2026-05-25,1,29,229,2546,57,9294,1,0
3306,3726,1,2025-02-12,1,7,44,479,13,9296,1,0
3307,3726,2,2025-01-21,1,7,44,479,13,9295,1,0
3308,3727,1,2024-03-05,1,25,197,2191,49,9298,1,0
3309,3727,1,2024-01-26,1,25,197,2191,49,9299,1,0
3310,3728,1,2022-04-20,1,20,147,1597,39,9302,1,0
3311,3728,2,2022-05-16,1,20,147,1597,39,9300,1,0
3312,3729,1,2023-07-27,1,20,147,1592,39,9304,1,0
3313,3730,1,2025-04-30,1,14,103,1136,27,9309,1,0
3314,3730,1,2025-05-13,1,14,103,1136,27,9307,1,0
3315,3732,1,2022-11-21,1,8,55,605,16,9311,1,0
3316,3733,1,2022-05-13,1,31,242,2694,61,9312,1,0
3317,3736,1,2023-09-24,1,28,220,2438,55,9319,1,0
3318,3736,1,2023-10-24,1,28,220,2438,55,9320,1,0
3319,3738,1,2024-10-21,1,28,222,2468,55,9328,1,0
3320,3738,1,2024-11-29,1,28,222,2468,55,9326,1,0
3321,3739,1,2025-09-23,1,28,219,2431,56,9329,1,0
3322,3742,2,2022-06-09,1,27,212,2349,54,9335,1,0
3323,3743,2,2022-09-23,1,12,84,910,24,9338,1,0
3324,3744,1,2024-07-04,1,26,207,2306,52,9340,1,0
3325,3745,2,2025-09-21,1,12,87,956,24,9344,1,0
3326,3746,1,2025-05-02,1,11,77,838,21,9346,1,0
3327,3747,2,2026-06-11,1,23,177,1940,46,9350,1,0
3328,3749,1,2024-12-15,1,30,237,2655,59,9354,1,0
3329,3750,1,2023-11-13,1,16,119,1312,31,9357,1,0
3330,3755,1,2025-03-07,1,1,3,26,1,9374,1,0
3331,3755,1,2025-03-16,1,1,3,26,1,9375,1,0
3332,3758,1,2022-04-30,1,12,93,1036,24,9382,1,0
3333,3759,2,2022-11-16,1,18,138,1523,36,9383,1,0
3334,3759,1,2022-10-11,1,18,138,1523,36,9384,1,0
3335,3760,1,2025-04-25,1,23,172,1866,45,9385,1,0
3336,3760,1,2025-05-24,1,23,172,1866,45,9386,1,0
3337,3762,1,2024-03-30,1,17,128,1407,34,9392,1,0
3338,3762,1,2024-05-02,1,17,128,1407,34,9391,1,0
3339,3764,1,2024-02-14,1,15,113,1248,30,9396,1,0
3340,3764,1,2024-03-10,1,15,113,1248,30,9394,1,0
3341,3766,2,2025-10-10,1,29,232,2591,58,9402,1,0
3342,3767,1,2024-01-05,1,10,72,789,20,9407,1,0
3343,3767,1,2023-12-12,1,10,72,789,20,9405,1,0
3344,3769,2,2022-09-10,1,28,219,2434,56,9413,1,0
3345,3771,2,2023-12-29,1,15,113,1240,30,9419,1,0
3346,3771,1,2024-02-01,1,15,113,1240,30,9420,1,0
3347,3772,1,2026-01-22,1,31,239,2658,62,9421,1,0
3348,3773,2,2024-06-12,1,14,101,1112,28,9422,1,0
3349,3773,2,2024-05-22,1,14,101,1112,28,9425,1,0
3350,3774,1,2024-11-01,1,1,4,33,1,9427,1,0
3351,3776,1,2026-03-13,1,11,82,908,21,9433,1,0
3352,3776,1,2026-03-17,1,11,82,908,21,9432,1,0
3353,3777,2,2023-08-15,1,18,135,1486,35,9435,1,0
3354,3779,1,2025-11-01,1,2,13,149,3,9438,1,0
3355,3779,2,2025-10-16,1,2,13,149,3,9439,1,0
3356,3780,2,2023-02-21,1,27,213,2364,54,9440,1,0
3357,3782,1,2025-07-15,1,6,38,410,12,9446,1,0
3358,3783,1,2024-01-01,1,4,25,278,7,9448,1,0
3359,3784,1,2022-07-05,1,18,135,1486,36,9449,1,0
3360,3785,2,2025-11-05,1,23,175,1910,45,9450,1,0
3361,3787,1,2024-04-14,1,20,147,1598,40,9453,1,0
3362,3788,2,2022-07-23,1,4,26,285,8,9454,1,0
3363,3789,1,2023-10-22,1,11,79,870,21,9457,1,0
3364,3790,2,2025-03-04,1,29,229,2545,57,9459,1,0
3365,3791,1,2023-04-27,1,3,22,240,5,9460,1,0
3366,3793,1,2024-01-25,1,29,229,2551,57,9463,1,0
3367,3794,1,2024-12-16,1,10,75,830,20,9464,1,0
3368,3799,1,2022-04-26,1,29,226,2505,57,9476,1,0
3369,3800,1,2026-03-05,1,6,39,433,12,9479,1,0
3370,3801,1,2025-06-21,1,9,61,653,18,9481,1,0
3371,3805,2,2026-05-26,1,10,74,813,19,9492,1,0
3372,3805,2,2026-05-27,1,10,74,813,19,9489,1,0
3373,3806,1,2023-08-24,1,27,214,2370,54,9494,1,0
3374,3807,1,2022-07-13,1,16,121,1334,32,9498,1,0
3375,3807,1,2022-07-02,1,16,121,1334,32,9496,1,0
3376,3808,1,2022-03-26,1,10,70,766,20,9501,1,0
3377,3809,2,2025-07-14,1,15,110,1215,30,9504,1,0
3378,3810,2,2026-02-26,1,12,93,1032,24,9508,1,0
3379,3811,2,2026-03-14,1,2,15,174,3,9510,1,0
3380,3812,1,2023-06-07,1,19,143,1568,38,9512,1,0
3381,3812,1,2023-06-09,1,19,143,1568,38,9513,1,0
3382,3813,1,2022-03-29,1,9,63,683,18,9515,1,0
3383,3814,1,2025-10-30,1,29,232,2590,58,9516,1,0
3384,3814,2,2025-11-27,1,29,232,2590,58,9519,1,0
3385,3815,2,2026-06-28,1,31,239,2663,61,9521,1,0
3386,3817,1,2023-03-30,1,26,204,2269,52,9526,1,0
3387,3819,2,2025-06-07,1,11,78,853,21,9532,1,0
3388,3820,1,2025-10-13,1,20,147,1593,39,9534,1,0
3389,3821,1,2022-10-18,1,9,65,703,17,9540,1,0
3390,3821,1,2022-09-22,1,9,65,703,17,9537,1,0
3391,3824,2,2023-07-07,1,5,36,399,10,9544,1,0
3392,3824,2,2023-07-26,1,5,36,399,10,9546,1,0
3393,3827,2,2022-06-11,1,12,86,946,24,9550,1,0
3394,3828,1,2022-11-13,1,26,207,2305,51,9553,1,0
3395,3830,1,2023-05-27,1,21,154,1668,42,9558,1,0
3396,3832,1,2023-07-20,1,11,77,837,22,9566,1,0
3397,3835,2,2022-10-11,1,26,206,2299,52,9573,1,0
3398,3836,1,2024-08-05,1,5,36,402,9,9577,1,0
3399,3839,1,2026-03-30,1,25,197,2184,50,9582,1,0
3400,3842,1,2026-03-19,1,25,191,2107,49,9588,1,0
3401,3842,1,2026-04-27,1,25,191,2107,49,9587,1,0
3402,3844,1,2024-02-11,1,12,93,1032,24,9592,1,0
3403,3845,1,2023-06-13,1,2,15,164,3,9593,1,0
3404,3848,2,2025-12-21,1,14,107,1201,28,9599,1,0
3405,3850,1,2025-01-08,1,18,135,1493,35,9607,1,0
3406,3851,1,2023-12-27,1,12,91,1001,23,9609,1,0
3407,3851,1,2023-12-29,1,12,91,1001,23,9608,1,0
3408,3853,2,2026-03-12,1,9,66,716,18,9616,1,0
3409,3854,1,2025-02-05,1,24,183,2008,47,9618,1,0
3410,3855,1,2023-04-29,1,19,143,1570,38,9619,1,0
3411,3858,2,2025-12-23,1,20,148,1610,40,9627,1,0
3412,3859,1,2026-06-28,1,13,98,1077,25,9629,1,0
3413,3860,2,2025-10-15,1,21,159,1731,42,9631,1,0
3414,3861,1,2025-11-17,1,2,16,176,3,9632,1,0
3415,3863,1,2023-07-07,1,8,52,559,16,9635,1,0
3416,3866,1,2026-05-13,1,30,237,2654,59,9639,1,0
3417,3867,1,2023-11-10,1,17,128,1415,34,9644,1,0
3418,3867,2,2023-10-04,1,17,128,1415,34,9643,1,0
3419,3869,1,2026-05-28,1,16,121,1326,31,9648,1,0
3420,3870,1,2026-06-25,1,31,240,2678,61,9653,1,0
3421,3870,2,2026-06-28,1,31,240,2678,61,9652,1,0
3422,3871,2,2022-01-31,1,3,22,234,6,9655,1,0
3423,3872,1,2026-06-16,1,29,230,2565,58,9656,1,0
3424,3872,1,2026-06-28,1,29,230,2565,58,9657,1,0
3425,3874,1,2024-04-08,1,3,21,233,5,9661,1,0
3426,3875,1,2025-10-31,1,3,20,216,6,9662,1,0
3427,3876,1,2025-09-17,1,11,78,849,21,9664,1,0
3428,3876,1,2025-08-14,1,11,78,849,21,9663,1,0
3429,3877,1,2022-05-15,1,4,26,287,8,9665,1,0
3430,3879,1,2025-11-08,1,11,81,884,22,9670,1,0
3431,3880,1,2022-03-17,1,11,81,891,21,9673,1,0
3432,3884,1,2025-02-06,1,16,125,1382,31,9686,1,0
3433,3887,1,2023-06-15,1,13,97,1066,26,9694,1,0
3434,3888,1,2026-01-04,1,28,221,2456,55,9699,1,0
3435,3888,1,2025-11-19,1,28,221,2456,55,9698,1,0
3436,3889,1,2025-12-17,1,12,89,974,24,9703,1,0
3437,3889,1,2026-01-13,1,12,89,974,24,9702,1,0
3438,3890,1,2024-10-21,1,25,192,2124,50,9705,1,0
3439,3890,1,2024-11-19,1,25,192,2124,50,9704,1,0
3440,3892,1,2023-04-01,1,3,22,242,6,9710,1,0
3441,3893,2,2022-05-28,1,5,33,361,9,9713,1,0
3442,3893,2,2022-05-28,1,5,33,361,9,9711,1,0
3443,3895,1,2026-01-31,1,9,66,716,18,9715,1,0
3444,3896,2,2026-06-04,1,18,135,1494,35,9720,1,0
3445,3896,1,2026-06-14,1,18,135,1494,35,9721,1,0
3446,3897,1,2026-02-05,1,21,157,1713,42,9724,1,0
3447,3899,1,2026-06-28,1,7,46,491,14,9731,1,0
3448,3900,1,2025-04-01,1,3,23,254,6,9733,1,0
3449,3900,2,2025-04-08,1,3,23,254,6,9732,1,0
3450,3901,2,2026-03-18,1,15,114,1255,30,9734,1,0
3451,3902,2,2026-02-03,1,9,64,690,17,9735,1,0
3452,3903,1,2024-10-18,1,16,119,1312,32,9739,1,0
3453,3904,1,2025-12-02,1,16,119,1313,31,9741,1,0
3454,3907,1,2023-03-28,1,28,222,2464,55,9751,1,0
3455,3908,1,2024-12-18,1,7,43,465,13,9754,1,0
3456,3908,1,2025-02-02,1,7,43,465,13,9752,1,0
3457,3912,1,2026-04-12,1,19,143,1573,38,9765,1,0
3458,3913,2,2024-12-11,1,25,193,2137,49,9768,1,0
3459,3913,2,2024-10-18,1,25,193,2137,49,9767,1,0
3460,3916,2,2022-11-24,1,20,148,1611,39,9773,1,0
3461,3916,1,2022-10-29,1,20,148,1611,39,9772,1,0
3462,3919,1,2025-05-19,1,19,140,1527,38,9781,1,0
3463,3920,1,2023-04-14,1,24,184,2026,47,9782,1,0
3464,3922,1,2023-10-22,1,3,21,227,5,9784,1,0
3465,3923,2,2025-01-12,1,8,52,569,16,9785,1,0
3466,3924,1,2024-01-20,1,25,200,2220,49,9789,1,0
3467,3924,2,2024-03-15,1,25,200,2220,49,9788,1,0
3468,3926,1,2023-06-12,1,27,212,2348,53,9793,1,0
3469,3927,1,2024-05-09,1,28,220,2443,55,9794,1,0
3470,3928,1,2023-04-26,1,15,115,1280,29,9798,1,0
3471,3929,2,2025-06-30,1,2,18,199,3,9799,1,0
3472,3931,1,2022-06-25,1,17,130,1444,34,9802,1,0
3473,3934,2,2023-07-21,1,9,66,720,17,9811,1,0
3474,3934,1,2023-06-19,1,9,66,720,17,9810,1,0
3475,3936,1,2026-03-15,1,14,106,1182,28,9814,1,0
3476,3936,2,2026-03-29,1,14,106,1182,28,9813,1,0
3477,3937,2,2024-02-15,1,23,175,1909,46,9816,1,0
3478,3937,2,2024-02-01,1,23,175,1909,46,9815,1,0
3479,3938,1,2025-10-07,1,15,111,1222,30,9819,1,0
3480,3938,1,2025-09-27,1,15,111,1222,30,9818,1,0
3481,3941,2,2022-03-29,1,6,39,435,11,9826,1,0
3482,3942,1,2024-01-31,1,13,95,1045,25,9827,1,0
3483,3943,1,2024-05-22,1,21,156,1702,42,9828,1,0
3484,3946,2,2023-04-08,1,5,35,389,9,9835,1,0
3485,3947,1,2026-06-06,1,14,105,1176,27,9840,1,0
3486,3948,1,2022-11-11,1,21,159,1742,41,9842,1,0
3487,3948,1,2022-11-09,1,21,159,1742,41,9843,1,0
3488,3949,1,2023-07-05,1,27,214,2373,54,9845,1,0
3489,3950,1,2025-07-28,1,26,207,2305,51,9848,1,0
3490,3951,1,2022-02-27,1,24,183,2006,48,9850,1,0
3491,3953,1,2026-05-21,1,12,89,982,24,9856,1,0
3492,3954,2,2025-12-18,1,15,113,1246,30,9860,1,0
3493,3954,2,2026-01-12,1,15,113,1246,30,9861,1,0
3494,3957,1,2023-05-22,1,11,79,874,22,9865,1,0
3495,3957,1,2023-04-28,1,11,79,874,22,9866,1,0
3496,3960,1,2025-01-25,1,5,36,402,10,9873,1,0
3497,3965,1,2022-10-29,1,30,234,2599,59,9885,1,0
3498,3965,1,2022-12-08,1,30,234,2599,59,9884,1,0
3499,3966,1,2024-11-27,1,30,237,2641,60,9887,1,0
3500,3968,2,2022-06-26,1,1,11,127,1,9894,1,0
3501,3969,1,2025-02-13,1,28,222,2465,56,9898,1,0
3502,3970,2,2022-08-25,1,15,115,1274,30,9901,1,0
3503,3970,2,2022-08-06,1,15,115,1274,30,9900,1,1
3504,3971,2,2023-12-02,1,2,15,166,4,9906,1,0
3505,3972,1,2023-01-15,1,27,210,2327,54,9907,1,0
3506,3973,1,2026-02-16,1,28,218,2412,55,9912,1,0
3507,3973,2,2026-02-12,1,28,218,2412,55,9911,1,0
3508,3974,1,2026-04-19,1,26,202,2232,51,9913,1,0
3509,3975,1,2023-06-24,1,5,30,325,9,9914,1,0
3510,3975,2,2023-06-06,1,5,30,325,9,9915,1,0
3511,3977,1,2023-01-18,1,4,27,305,8,9923,1,0
3512,3977,1,2023-01-27,1,4,27,305,8,9921,1,0
3513,3978,1,2024-05-17,1,14,106,1188,27,9924,1,0
3514,3978,1,2024-05-28,1,14,106,1188,27,9926,1,0
3515,3979,1,2022-06-16,1,10,69,751,20,9928,1,0
3516,3979,1,2022-06-23,1,10,69,751,20,9930,1,0
3517,3980,1,2026-02-23,1,31,242,2696,61,9932,1,0
3518,3983,1,2026-03-19,1,4,28,318,7,9940,1,0
3519,3983,2,2026-03-03,1,4,28,318,7,9939,1,0
3520,3984,1,2024-03-02,1,13,97,1067,26,9943,1,0
3521,3985,1,2022-05-30,1,18,134,1469,36,9944,1,0
3522,3987,2,2022-05-19,1,3,22,241,6,9948,1,0
3523,3988,1,2024-06-08,1,4,27,306,8,9951,1,0
3524,3992,1,2022-11-13,1,10,71,777,20,9963,1,0
3525,3993,1,2022-07-19,1,22,164,1785,44,9967,1,0
3526,3994,1,2025-10-30,1,3,23,261,6,9970,1,0
3527,3997,2,2023-11-23,1,26,205,2284,51,9977,1,0
3528,3997,1,2023-11-29,1,26,205,2284,51,9978,1,0
3529,3998,1,2025-12-31,1,10,71,777,19,9982,1,0
3530,3998,1,2025-12-26,1,10,71,777,19,9980,1,0
3531,3999,1,2025-03-23,1,30,236,2636,59,9984,1,0
3532,3999,1,2025-02-28,1,30,236,2636,59,9986,1,0
3533,4000,2,2023-12-18,1,5,30,330,9,9987,1,0
3534,4001,1,2024-01-19,1,10,70,767,20,9989,1,0
3535,4002,1,2025-03-19,1,18,135,1490,36,9993,1,0
3536,4003,1,2023-12-05,1,22,168,1840,44,9996,1,0
3537,4007,2,2022-08-01,1,11,82,904,22,10007,1,0
3538,4007,1,2022-08-06,1,11,82,904,22,10008,1,0
3539,4008,1,2026-02-26,1,19,140,1529,37,10009,1,0
3540,4009,2,2026-02-05,1,6,38,422,12,10010,1,0
3541,4009,1,2026-03-17,1,6,38,422,12,10011,1,0
3542,4010,2,2025-03-24,1,7,44,480,14,10012,1,0
3543,4011,1,2025-03-01,1,25,192,2124,50,10016,1,0
3544,4011,1,2025-03-04,1,25,192,2124,50,10015,1,0
3545,4014,2,2024-12-08,1,8,59,646,16,10021,1,0
3546,4016,1,2023-04-29,1,8,53,575,16,10027,1,0
3547,4017,1,2026-03-04,1,10,74,819,20,10029,1,0
3548,4018,1,2022-05-23,1,2,15,167,3,10030,1,0
3549,4019,1,2022-04-17,1,7,44,477,13,10034,1,0
3550,4019,1,2022-03-03,1,7,44,477,13,10032,1,0
3551,4022,1,2024-02-08,1,23,176,1921,45,10042,1,0
3552,4022,2,2024-03-14,1,23,176,1921,45,10043,1,0
3553,4023,2,2023-07-22,1,31,239,2661,61,10046,1,0
3554,4023,1,2023-07-09,1,31,239,2661,61,10045,1,0
3555,4024,1,2022-09-18,1,1,3,26,1,10048,1,0
3556,4024,2,2022-08-19,1,1,3,26,1,10049,1,0
3557,4025,1,2026-02-13,1,18,137,1510,35,10052,1,0
3558,4026,1,2026-01-27,1,1,6,59,2,10054,1,0
3559,4026,1,2026-02-04,1,1,6,59,2,10053,1,0
3560,4027,1,2023-11-09,1,5,36,403,10,10056,1,0
3561,4027,2,2023-10-08,1,5,36,403,10,10055,1,0
3562,4029,1,2022-08-08,1,30,236,2631,60,10061,1,0
3563,4030,1,2025-11-10,1,26,203,2253,51,10062,1,0
3564,4030,1,2025-12-02,1,26,203,2253,51,10063,1,0
3565,4032,1,2026-01-06,1,15,112,1231,29,10070,1,0
3566,4032,1,2026-01-14,1,15,112,1231,29,10068,1,0
3567,4036,2,2026-01-18,1,12,91,1004,23,10080,1,0
3568,4036,2,2026-03-11,1,12,91,1004,23,10079,1,0
3569,4037,1,2022-06-12,1,27,212,2350,54,10083,1,0
3570,4038,1,2025-01-27,1,14,104,1151,28,10084,1,0
3571,4040,2,2025-10-27,1,3,20,217,5,10093,1,0
3572,4040,1,2025-12-07,1,3,20,217,5,10092,1,0
3573,4042,1,2026-05-26,1,17,128,1418,34,10096,1,0
3574,4042,1,2026-05-29,1,17,128,1418,34,10098,1,0
3575,4044,2,2024-01-25,1,29,227,2524,57,10105,1,0
3576,4044,2,2024-02-29,1,29,227,2524,57,10104,1,0
3577,4045,2,2026-04-09,1,26,204,2269,51,10108,1,0
3578,4045,2,2026-05-05,1,26,204,2269,51,10106,1,0
3579,4046,1,2024-06-20,1,5,34,367,9,10110,1,0
3580,4047,1,2025-12-09,1,2,18,201,4,10111,1,0
3581,4048,1,2024-09-17,1,18,134,1466,35,10114,1,0
3582,4048,2,2024-08-21,1,18,134,1466,35,10113,1,0
3583,4050,2,2022-11-28,1,17,128,1417,33,10118,1,0
3584,4050,1,2022-12-08,1,17,128,1417,33,10120,1,0
3585,4051,1,2026-06-28,1,16,119,1308,32,10122,1,0
3586,4053,1,2023-02-15,1,3,23,263,5,10125,1,0
