CSID,CaseMasterID,csdate,cstype,PolicePersonID
4812,8797,2025-12-16 00:00:00,A,2547
4813,8798,2026-06-28 00:00:00,A,781
4814,8801,2023-08-14 00:00:00,C,1716
4815,8805,2026-06-28 00:00:00,C,1063
4816,8806,2024-09-18 00:00:00,A,49
4817,8813,2024-05-10 00:00:00,A,2452
4818,8814,2025-06-08 00:00:00,A,2217
4819,8816,2025-05-16 00:00:00,B,50
4820,8818,2022-07-08 00:00:00,B,347
4821,8819,2023-03-25 00:00:00,A,760
4822,8820,2026-06-28 00:00:00,A,1211
4823,8822,2022-08-13 00:00:00,A,1055
4824,8826,2024-11-11 00:00:00,A,1843
4825,8827,2023-12-25 00:00:00,A,1229
4826,8829,2026-06-05 00:00:00,A,1705
4827,8832,2025-11-10 00:00:00,A,438
4828,8834,2025-03-08 00:00:00,B,2674
4829,8836,2023-01-08 00:00:00,A,364
4830,8840,2023-03-24 00:00:00,A,1963
4831,8841,2024-12-01 00:00:00,A,771
4832,8842,2023-12-30 00:00:00,C,2279
4833,8846,2023-11-02 00:00:00,A,765
4834,8847,2024-10-18 00:00:00,C,162
4835,8851,2025-01-12 00:00:00,B,856
4836,8852,2024-12-10 00:00:00,A,2397
4837,8858,2026-06-28 00:00:00,A,2402
4838,8859,2026-02-03 00:00:00,A,1527
4839,8864,2026-06-28 00:00:00,B,2701
4840,8866,2023-05-20 00:00:00,C,2228
4841,8868,2026-05-03 00:00:00,A,2697
4842,8869,2025-09-04 00:00:00,C,1041
4843,8870,2022-12-29 00:00:00,B,2421
4844,8871,2025-12-19 00:00:00,A,1650
4845,8876,2022-08-26 00:00:00,C,1590
4846,8877,2022-10-19 00:00:00,C,2355
4847,8879,2026-06-28 00:00:00,A,1556
4848,8885,2026-03-25 00:00:00,A,1724
4849,8889,2023-08-25 00:00:00,A,2010
4850,8890,2025-12-10 00:00:00,A,1455
4851,8891,2024-09-25 00:00:00,A,2216
4852,8896,2023-12-22 00:00:00,A,1523
4853,8898,2025-06-22 00:00:00,B,432
4854,8899,2025-11-25 00:00:00,A,1441
4855,8901,2023-06-23 00:00:00,A,1571
4856,8902,2024-12-19 00:00:00,B,1441
4857,8903,2025-06-28 00:00:00,A,780
4858,8904,2025-03-02 00:00:00,B,1760
4859,8909,2026-06-28 00:00:00,A,1135
4860,8910,2023-10-08 00:00:00,A,1559
4861,8913,2025-08-09 00:00:00,C,2326
4862,8914,2024-12-14 00:00:00,B,169
4863,8915,2026-06-28 00:00:00,A,1480
4864,8916,2025-08-01 00:00:00,A,1838
4865,8917,2022-06-26 00:00:00,A,2632
4866,8919,2026-06-24 00:00:00,A,2541
4867,8920,2026-06-28 00:00:00,A,2429
4868,8921,2024-05-26 00:00:00,B,746
4869,8922,2026-06-28 00:00:00,C,1104
4870,8923,2023-02-06 00:00:00,A,142
4871,8927,2023-10-28 00:00:00,A,1394
4872,8929,2025-06-19 00:00:00,B,1526
4873,8930,2024-10-14 00:00:00,A,2207
4874,8931,2026-03-26 00:00:00,A,2550
4875,8932,2023-04-22 00:00:00,A,2649
4876,8937,2025-07-15 00:00:00,C,2655
4877,8938,2022-12-29 00:00:00,A,1341
4878,8939,2026-01-10 00:00:00,A,1279
4879,8940,2026-03-06 00:00:00,A,1676
4880,8942,2022-09-29 00:00:00,A,1926
4881,8943,2025-09-06 00:00:00,C,1383
4882,8946,2025-09-23 00:00:00,B,1985
4883,8948,2023-01-01 00:00:00,A,476
4884,8950,2025-12-25 00:00:00,A,905
4885,8951,2025-04-08 00:00:00,A,648
4886,8953,2026-06-27 00:00:00,A,2279
4887,8954,2025-11-17 00:00:00,B,1423
4888,8956,2026-06-28 00:00:00,A,2333
4889,8958,2025-12-07 00:00:00,A,423
4890,8959,2026-02-20 00:00:00,A,2388
4891,8960,2026-06-18 00:00:00,C,683
4892,8962,2026-06-28 00:00:00,A,1943
4893,8964,2025-09-06 00:00:00,A,1519
4894,8965,2026-04-08 00:00:00,A,2159
4895,8966,2022-06-19 00:00:00,A,986
4896,8970,2024-10-17 00:00:00,A,960
4897,8973,2026-06-28 00:00:00,A,2618
4898,8974,2026-01-17 00:00:00,A,1303
4899,8979,2024-02-02 00:00:00,A,1410
4900,8983,2023-09-29 00:00:00,A,1396
4901,8984,2026-05-02 00:00:00,A,891
4902,8986,2022-11-25 00:00:00,C,1818
4903,8987,2026-03-01 00:00:00,A,1247
4904,8991,2024-03-20 00:00:00,A,1342
4905,8993,2022-10-10 00:00:00,C,2445
4906,8994,2026-04-27 00:00:00,A,1863
4907,8999,2024-06-10 00:00:00,B,2280
4908,9001,2023-11-04 00:00:00,A,2411
4909,9006,2024-10-25 00:00:00,A,1196
4910,9007,2025-01-08 00:00:00,A,1529
4911,9008,2026-06-28 00:00:00,C,400
4912,9010,2022-12-22 00:00:00,C,2373
4913,9012,2024-10-16 00:00:00,A,637
4914,9013,2024-05-26 00:00:00,A,715
4915,9016,2024-09-23 00:00:00,A,2296
4916,9020,2024-04-21 00:00:00,A,712
4917,9022,2023-02-28 00:00:00,C,1835
4918,9023,2023-03-22 00:00:00,C,2419
4919,9024,2026-01-07 00:00:00,A,2505
4920,9026,2026-01-25 00:00:00,A,1399
4921,9027,2026-04-08 00:00:00,A,2138
4922,9031,2026-02-24 00:00:00,C,1085
4923,9035,2026-05-11 00:00:00,A,2701
4924,9038,2026-06-17 00:00:00,C,762
4925,9042,2025-04-06 00:00:00,C,2159
4926,9043,2026-06-28 00:00:00,C,2288
4927,9044,2026-05-22 00:00:00,A,1307
4928,9049,2023-01-31 00:00:00,A,1875
4929,9053,2026-06-28 00:00:00,C,1066
4930,9054,2023-10-05 00:00:00,A,2513
4931,9056,2025-05-06 00:00:00,B,2389
4932,9057,2025-12-02 00:00:00,A,2081
4933,9058,2022-05-14 00:00:00,A,2452
4934,9059,2022-11-09 00:00:00,B,684
4935,9060,2024-07-06 00:00:00,A,1500
4936,9061,2025-06-15 00:00:00,A,1423
4937,9063,2025-01-25 00:00:00,B,123
4938,9064,2022-11-21 00:00:00,B,2526
4939,9066,2022-10-01 00:00:00,A,2692
4940,9067,2023-01-28 00:00:00,C,1076
4941,9070,2026-02-26 00:00:00,A,351
4942,9071,2026-06-28 00:00:00,A,1053
4943,9074,2026-06-28 00:00:00,B,1047
4944,9078,2026-06-19 00:00:00,C,1507
4945,9080,2022-04-21 00:00:00,A,1071
4946,9081,2022-09-19 00:00:00,A,2122
4947,9084,2022-04-24 00:00:00,A,604
4948,9085,2026-01-16 00:00:00,C,2411
4949,9086,2026-06-28 00:00:00,A,235
4950,9093,2023-12-21 00:00:00,A,438
4951,9095,2024-09-29 00:00:00,A,1818
4952,9098,2025-03-02 00:00:00,A,835
4953,9099,2026-06-28 00:00:00,A,601
4954,9100,2023-01-12 00:00:00,A,599
4955,9101,2024-11-23 00:00:00,A,1291
4956,9102,2026-06-28 00:00:00,A,357
4957,9103,2024-08-27 00:00:00,A,1419
4958,9104,2024-03-10 00:00:00,A,350
4959,9105,2023-11-27 00:00:00,C,723
4960,9106,2026-06-09 00:00:00,B,1573
4961,9109,2022-07-27 00:00:00,C,824
4962,9110,2026-04-27 00:00:00,C,840
4963,9111,2025-09-01 00:00:00,B,1078
4964,9116,2022-06-27 00:00:00,B,2607
4965,9118,2024-12-11 00:00:00,B,2444
4966,9120,2024-06-23 00:00:00,A,2033
4967,9122,2025-10-19 00:00:00,A,382
4968,9123,2024-04-27 00:00:00,A,1290
4969,9127,2026-06-28 00:00:00,B,469
4970,9128,2025-01-12 00:00:00,A,2103
4971,9129,2024-12-13 00:00:00,A,1428
4972,9131,2023-03-20 00:00:00,A,2689
4973,9132,2024-08-25 00:00:00,B,897
4974,9133,2026-03-25 00:00:00,A,659
4975,9134,2022-10-25 00:00:00,A,389
4976,9135,2025-09-23 00:00:00,A,1427
4977,9136,2026-06-28 00:00:00,A,2239
4978,9138,2024-07-29 00:00:00,B,1746
4979,9140,2022-07-18 00:00:00,A,2340
4980,9141,2025-09-05 00:00:00,B,77
4981,9142,2026-06-28 00:00:00,A,1029
4982,9143,2025-04-11 00:00:00,A,896
4983,9144,2022-09-08 00:00:00,A,1412
4984,9148,2023-04-16 00:00:00,B,429
4985,9149,2024-12-03 00:00:00,C,83
4986,9150,2024-12-08 00:00:00,A,2694
4987,9151,2025-02-24 00:00:00,C,1788
4988,9153,2024-02-17 00:00:00,A,2451
4989,9154,2026-06-28 00:00:00,A,804
4990,9155,2025-11-27 00:00:00,A,1029
4991,9156,2024-10-05 00:00:00,A,633
4992,9158,2023-04-23 00:00:00,C,2430
4993,9161,2026-06-28 00:00:00,A,283
4994,9162,2024-09-23 00:00:00,C,55
4995,9164,2026-05-17 00:00:00,A,574
4996,9165,2025-04-12 00:00:00,C,371
4997,9166,2024-10-19 00:00:00,A,1011
4998,9168,2026-06-25 00:00:00,B,1740
4999,9169,2026-06-28 00:00:00,A,1768
5000,9176,2023-05-18 00:00:00,B,465
5001,9177,2023-11-25 00:00:00,A,2172
5002,9180,2023-09-29 00:00:00,B,244
5003,9181,2025-01-02 00:00:00,C,212
5004,9183,2025-05-23 00:00:00,C,1427
5005,9187,2026-02-22 00:00:00,A,1307
5006,9189,2024-11-23 00:00:00,C,1582
5007,9192,2026-06-28 00:00:00,A,1839
5008,9195,2026-03-16 00:00:00,A,1505
5009,9198,2024-04-22 00:00:00,A,765
5010,9201,2025-07-01 00:00:00,B,2572
5011,9202,2023-01-16 00:00:00,A,373
5012,9205,2024-12-07 00:00:00,A,2252
5013,9207,2023-11-20 00:00:00,A,2395
5014,9208,2025-03-08 00:00:00,B,82
5015,9209,2026-05-30 00:00:00,A,406
5016,9212,2025-08-15 00:00:00,A,725
5017,9213,2023-06-29 00:00:00,A,1427
5018,9215,2023-03-04 00:00:00,A,1634
5019,9217,2026-06-28 00:00:00,A,2484
5020,9221,2026-06-28 00:00:00,A,1531
5021,9223,2022-07-18 00:00:00,B,1486
5022,9225,2026-06-28 00:00:00,A,2499
5023,9226,2022-09-05 00:00:00,C,2555
5024,9231,2026-06-28 00:00:00,A,1516
5025,9233,2024-11-09 00:00:00,A,906
5026,9237,2023-09-21 00:00:00,C,1529
5027,9239,2026-06-28 00:00:00,A,2614
5028,9240,2025-03-11 00:00:00,A,2319
5029,9241,2023-02-25 00:00:00,A,44
5030,9243,2025-10-01 00:00:00,A,821
5031,9244,2026-06-28 00:00:00,A,1878
5032,9249,2026-06-28 00:00:00,C,1573
5033,9250,2026-06-10 00:00:00,A,336
5034,9254,2022-05-10 00:00:00,A,228
5035,9258,2026-06-28 00:00:00,C,2358
5036,9259,2023-04-16 00:00:00,C,1024
5037,9260,2024-02-24 00:00:00,A,1065
5038,9263,2026-06-28 00:00:00,A,260
5039,9264,2025-05-22 00:00:00,A,858
5040,9265,2025-12-10 00:00:00,A,453
5041,9267,2025-01-13 00:00:00,A,1509
5042,9269,2025-07-25 00:00:00,A,241
5043,9270,2023-07-16 00:00:00,C,2352
5044,9272,2024-06-04 00:00:00,C,2204
5045,9274,2023-07-28 00:00:00,A,2629
5046,9278,2022-12-25 00:00:00,A,1428
5047,9280,2025-12-31 00:00:00,A,2384
5048,9281,2026-06-28 00:00:00,A,810
5049,9282,2026-06-06 00:00:00,A,481
5050,9283,2026-03-30 00:00:00,A,229
5051,9284,2023-06-23 00:00:00,A,1314
5052,9285,2026-06-28 00:00:00,A,1685
5053,9288,2024-08-30 00:00:00,A,256
5054,9289,2023-04-22 00:00:00,B,1916
5055,9291,2022-12-27 00:00:00,A,1046
5056,9293,2026-06-28 00:00:00,C,420
5057,9297,2022-07-22 00:00:00,C,473
5058,9298,2025-02-28 00:00:00,A,2219
5059,9299,2023-11-26 00:00:00,A,1559
5060,9304,2024-05-09 00:00:00,A,2285
5061,9306,2025-09-02 00:00:00,A,232
5062,9307,2026-06-28 00:00:00,A,2376
5063,9311,2025-09-25 00:00:00,A,1540
5064,9312,2024-06-11 00:00:00,A,765
5065,9315,2023-11-25 00:00:00,A,1559
5066,9316,2026-06-15 00:00:00,C,2607
5067,9317,2026-06-09 00:00:00,A,1450
5068,9319,2023-08-30 00:00:00,C,2038
5069,9320,2025-11-20 00:00:00,A,1389
5070,9321,2022-10-20 00:00:00,A,220
5071,9322,2023-03-28 00:00:00,A,1570
5072,9323,2026-05-15 00:00:00,A,1219
5073,9328,2024-04-29 00:00:00,A,2417
5074,9329,2024-06-11 00:00:00,A,1724
5075,9330,2026-06-28 00:00:00,A,274
5076,9331,2025-01-23 00:00:00,A,651
5077,9332,2023-04-15 00:00:00,C,1567
5078,9334,2023-02-02 00:00:00,A,245
5079,9336,2026-06-28 00:00:00,B,594
5080,9337,2023-02-06 00:00:00,A,1573
5081,9339,2024-06-29 00:00:00,B,1814
5082,9340,2024-11-21 00:00:00,A,188
5083,9341,2022-08-25 00:00:00,A,1341
5084,9342,2026-01-15 00:00:00,C,1263
5085,9343,2024-03-22 00:00:00,A,2328
5086,9345,2024-04-13 00:00:00,A,924
5087,9350,2026-06-28 00:00:00,C,372
5088,9352,2025-11-14 00:00:00,A,600
5089,9354,2025-11-29 00:00:00,A,2546
5090,9355,2024-08-10 00:00:00,A,2084
5091,9357,2025-05-04 00:00:00,B,234
5092,9358,2023-09-11 00:00:00,A,623
5093,9360,2022-10-31 00:00:00,B,2452
5094,9362,2023-03-16 00:00:00,A,1487
5095,9363,2025-03-02 00:00:00,A,202
5096,9367,2022-06-01 00:00:00,A,2556
5097,9368,2026-03-29 00:00:00,C,2157
5098,9369,2023-11-18 00:00:00,A,2549
5099,9370,2025-04-05 00:00:00,A,2066
5100,9371,2025-09-11 00:00:00,A,2326
5101,9372,2026-06-28 00:00:00,B,1961
5102,9373,2023-05-24 00:00:00,A,1551
5103,9376,2023-07-27 00:00:00,A,1081
5104,9377,2024-03-13 00:00:00,A,1271
5105,9378,2024-02-22 00:00:00,A,2673
5106,9379,2024-01-25 00:00:00,C,600
5107,9381,2023-06-07 00:00:00,A,1599
5108,9382,2024-01-01 00:00:00,A,1911
5109,9383,2024-08-06 00:00:00,A,325
5110,9384,2023-07-22 00:00:00,A,557
5111,9385,2026-01-02 00:00:00,A,1201
5112,9386,2022-12-24 00:00:00,B,962
5113,9387,2026-06-28 00:00:00,B,1928
5114,9389,2023-08-25 00:00:00,A,1647
5115,9396,2022-09-02 00:00:00,C,905
5116,9398,2023-09-04 00:00:00,A,2272
5117,9399,2025-04-12 00:00:00,A,1828
5118,9400,2023-04-10 00:00:00,C,223
5119,9402,2026-06-28 00:00:00,A,2679
5120,9403,2024-01-09 00:00:00,A,240
5121,9405,2025-04-17 00:00:00,A,824
5122,9406,2026-02-22 00:00:00,A,1561
5123,9411,2026-03-04 00:00:00,A,2638
5124,9412,2024-07-07 00:00:00,A,319
5125,9413,2026-02-11 00:00:00,A,1650
5126,9414,2024-07-27 00:00:00,A,1562
5127,9415,2026-06-28 00:00:00,A,1518
5128,9417,2025-01-19 00:00:00,C,122
5129,9418,2022-09-29 00:00:00,C,206
5130,9420,2026-05-30 00:00:00,A,365
5131,9422,2025-10-29 00:00:00,A,2144
5132,9424,2026-06-28 00:00:00,C,1249
5133,9428,2024-12-16 00:00:00,B,1231
5134,9429,2025-02-10 00:00:00,A,40
5135,9430,2026-06-28 00:00:00,A,2479
5136,9431,2025-03-20 00:00:00,C,776
5137,9434,2026-05-26 00:00:00,C,1915
5138,9436,2025-04-04 00:00:00,A,2645
5139,9439,2026-06-28 00:00:00,A,1066
5140,9440,2025-09-30 00:00:00,B,1424
5141,9445,2026-06-28 00:00:00,A,1213
5142,9449,2025-02-18 00:00:00,A,2449
5143,9450,2024-12-27 00:00:00,A,2348
5144,9451,2025-03-15 00:00:00,A,1493
5145,9452,2022-06-28 00:00:00,A,1347
5146,9453,2026-06-09 00:00:00,C,1829
5147,9454,2026-06-28 00:00:00,C,1070
5148,9455,2026-06-28 00:00:00,C,504
5149,9456,2025-08-14 00:00:00,A,1791
5150,9457,2025-08-23 00:00:00,A,275
5151,9459,2024-09-19 00:00:00,A,112
5152,9460,2025-04-09 00:00:00,A,1077
5153,9462,2026-03-26 00:00:00,A,613
5154,9463,2024-10-08 00:00:00,A,2307
5155,9465,2022-09-14 00:00:00,B,2096
5156,9466,2025-09-09 00:00:00,A,2019
5157,9469,2022-11-09 00:00:00,A,797
5158,9474,2026-06-01 00:00:00,A,1498
5159,9476,2022-10-29 00:00:00,A,696
5160,9477,2026-04-18 00:00:00,A,350
5161,9478,2024-04-25 00:00:00,A,786
5162,9480,2023-03-02 00:00:00,A,2046
5163,9481,2025-11-01 00:00:00,B,1581
5164,9484,2022-05-24 00:00:00,A,494
5165,9486,2025-03-20 00:00:00,A,552
5166,9488,2025-06-05 00:00:00,A,2246
5167,9490,2025-02-11 00:00:00,A,391
5168,9492,2024-09-15 00:00:00,B,2225
5169,9493,2026-06-21 00:00:00,A,2582
5170,9496,2023-08-02 00:00:00,A,2043
5171,9498,2023-06-29 00:00:00,C,708
5172,9501,2026-06-28 00:00:00,C,2562
5173,9503,2026-06-28 00:00:00,A,1849
5174,9504,2023-08-27 00:00:00,A,963
5175,9505,2024-08-31 00:00:00,A,2680
5176,9506,2026-06-28 00:00:00,A,393
5177,9507,2024-10-02 00:00:00,A,466
5178,9511,2023-07-11 00:00:00,A,2117
5179,9516,2025-04-28 00:00:00,A,2199
5180,9518,2024-10-23 00:00:00,A,1431
5181,9519,2022-09-24 00:00:00,A,796
5182,9520,2024-02-28 00:00:00,C,2006
5183,9522,2023-05-23 00:00:00,C,345
5184,9525,2023-09-02 00:00:00,A,506
5185,9528,2023-04-27 00:00:00,A,1065
5186,9529,2025-10-22 00:00:00,A,2213
5187,9530,2024-03-22 00:00:00,B,182
5188,9532,2025-01-03 00:00:00,A,424
5189,9534,2022-03-14 00:00:00,A,2407
5190,9540,2024-04-08 00:00:00,A,2635
5191,9541,2026-06-28 00:00:00,C,720
5192,9543,2026-06-28 00:00:00,A,578
5193,9544,2024-01-25 00:00:00,A,1968
5194,9545,2026-06-28 00:00:00,B,433
5195,9547,2026-06-28 00:00:00,C,1608
5196,9548,2023-03-13 00:00:00,A,701
5197,9550,2025-04-14 00:00:00,C,2126
5198,9551,2026-01-03 00:00:00,B,1931
5199,9555,2023-07-20 00:00:00,A,1568
5200,9557,2026-06-28 00:00:00,A,1072
5201,9559,2026-05-03 00:00:00,A,687
5202,9560,2023-01-12 00:00:00,B,2414
5203,9565,2023-08-13 00:00:00,A,166
5204,9566,2025-02-11 00:00:00,B,1063
5205,9568,2023-04-28 00:00:00,C,1014
5206,9574,2024-12-16 00:00:00,B,255
5207,9576,2026-06-28 00:00:00,A,1701
5208,9578,2023-12-23 00:00:00,A,123
5209,9580,2026-06-28 00:00:00,A,1982
5210,9581,2022-10-01 00:00:00,A,717
5211,9583,2024-05-07 00:00:00,A,1610
5212,9584,2022-11-03 00:00:00,A,339
5213,9587,2022-11-29 00:00:00,A,1791
5214,9588,2023-05-13 00:00:00,A,1721
5215,9592,2024-07-14 00:00:00,C,1420
5216,9593,2026-05-17 00:00:00,A,568
5217,9595,2026-03-30 00:00:00,A,2162
5218,9597,2023-01-30 00:00:00,A,2389
5219,9599,2024-05-08 00:00:00,A,2409
5220,9600,2023-07-11 00:00:00,A,2153
5221,9602,2024-04-29 00:00:00,A,2045
5222,9603,2024-01-30 00:00:00,B,1126
5223,9604,2024-10-07 00:00:00,C,1285
5224,9607,2026-06-28 00:00:00,A,938
5225,9608,2025-01-14 00:00:00,A,1497
5226,9611,2024-01-30 00:00:00,B,2299
5227,9612,2022-07-01 00:00:00,A,1868
5228,9613,2026-04-29 00:00:00,B,2436
5229,9614,2026-06-28 00:00:00,A,1088
5230,9615,2026-01-25 00:00:00,B,2659
5231,9617,2026-01-05 00:00:00,A,1548
5232,9619,2024-12-29 00:00:00,A,1325
5233,9620,2026-06-28 00:00:00,A,2230
5234,9622,2023-11-23 00:00:00,A,2683
5235,9624,2023-09-25 00:00:00,A,2699
5236,9628,2022-11-10 00:00:00,C,139
5237,9630,2023-10-07 00:00:00,A,1963
5238,9631,2023-10-05 00:00:00,A,2390
5239,9635,2022-08-28 00:00:00,C,1338
5240,9636,2024-12-19 00:00:00,A,6
5241,9639,2026-06-28 00:00:00,A,529
5242,9642,2024-10-10 00:00:00,A,2612
5243,9643,2022-10-18 00:00:00,A,1755
5244,9644,2024-08-16 00:00:00,A,1326
5245,9646,2023-09-28 00:00:00,C,552
5246,9647,2022-07-23 00:00:00,A,1064
5247,9648,2025-10-11 00:00:00,A,2042
5248,9649,2026-06-28 00:00:00,C,224
5249,9652,2025-03-11 00:00:00,A,222
5250,9653,2024-08-26 00:00:00,A,1348
5251,9656,2025-09-05 00:00:00,C,984
5252,9658,2026-06-28 00:00:00,A,1312
5253,9663,2022-06-11 00:00:00,A,2658
5254,9664,2023-08-15 00:00:00,B,85
5255,9667,2026-06-08 00:00:00,A,343
5256,9668,2026-06-28 00:00:00,A,771
5257,9670,2024-01-18 00:00:00,A,1361
5258,9671,2022-07-05 00:00:00,A,757
5259,9673,2024-02-19 00:00:00,A,2437
5260,9674,2025-09-25 00:00:00,A,727
5261,9675,2025-09-01 00:00:00,A,881
5262,9677,2025-03-13 00:00:00,B,1874
5263,9678,2023-03-24 00:00:00,A,620
5264,9679,2022-11-27 00:00:00,A,203
5265,9681,2026-05-05 00:00:00,A,2653
5266,9682,2023-09-06 00:00:00,A,472
5267,9683,2026-02-10 00:00:00,A,2293
5268,9685,2023-03-05 00:00:00,A,1224
5269,9687,2024-09-16 00:00:00,A,2401
5270,9691,2026-06-28 00:00:00,A,445
5271,9694,2023-04-06 00:00:00,A,1075
5272,9695,2026-06-13 00:00:00,C,1655
5273,9696,2024-07-31 00:00:00,A,915
5274,9697,2026-04-22 00:00:00,A,248
5275,9698,2024-11-24 00:00:00,A,210
5276,9700,2026-06-28 00:00:00,A,1133
5277,9702,2026-05-25 00:00:00,A,1460
5278,9704,2025-01-02 00:00:00,B,58
5279,9705,2026-06-28 00:00:00,A,933
5280,9707,2022-10-25 00:00:00,A,526
5281,9709,2025-05-27 00:00:00,A,214
5282,9710,2024-04-21 00:00:00,A,420
5283,9711,2025-08-27 00:00:00,A,1069
5284,9712,2026-06-28 00:00:00,A,1084
5285,9715,2022-11-09 00:00:00,A,1040
5286,9717,2025-02-20 00:00:00,C,438
5287,9718,2025-12-02 00:00:00,A,328
5288,9719,2024-12-28 00:00:00,C,1646
5289,9721,2022-10-08 00:00:00,A,1348
5290,9722,2023-06-11 00:00:00,A,285
5291,9723,2022-09-14 00:00:00,A,1525
5292,9727,2026-06-07 00:00:00,A,69
5293,9730,2025-04-27 00:00:00,A,1403
5294,9732,2025-03-19 00:00:00,A,1984
5295,9733,2025-06-05 00:00:00,A,1458
5296,9736,2025-10-26 00:00:00,A,1590
5297,9738,2023-01-26 00:00:00,B,1635
5298,9739,2026-06-28 00:00:00,A,2681
5299,9740,2022-05-21 00:00:00,B,1277
5300,9742,2026-03-12 00:00:00,A,2003
5301,9743,2024-10-03 00:00:00,B,2440
5302,9746,2025-01-08 00:00:00,B,2381
5303,9747,2023-03-11 00:00:00,C,810
5304,9750,2024-01-20 00:00:00,A,1501
5305,9751,2026-01-26 00:00:00,A,1631
5306,9753,2026-06-28 00:00:00,A,2455
5307,9757,2023-09-26 00:00:00,A,2631
5308,9759,2026-06-28 00:00:00,B,1917
5309,9760,2023-09-20 00:00:00,A,1732
5310,9762,2022-11-14 00:00:00,B,2203
5311,9764,2026-06-27 00:00:00,A,275
5312,9767,2023-12-25 00:00:00,A,1564
5313,9768,2025-03-22 00:00:00,B,476
5314,9772,2025-10-22 00:00:00,A,1600
5315,9773,2026-06-28 00:00:00,A,433
5316,9774,2023-09-10 00:00:00,A,984
5317,9775,2022-10-08 00:00:00,A,1373
5318,9776,2026-01-12 00:00:00,A,1307
5319,9778,2026-06-09 00:00:00,A,1438
5320,9779,2025-10-15 00:00:00,A,2138
5321,9780,2026-06-28 00:00:00,B,666
5322,9782,2022-06-08 00:00:00,B,2407
5323,9784,2025-01-22 00:00:00,A,25
5324,9785,2026-06-25 00:00:00,B,132
5325,9788,2026-06-28 00:00:00,A,843
5326,9789,2024-04-24 00:00:00,A,220
5327,9790,2024-05-31 00:00:00,A,1208
5328,9791,2023-04-14 00:00:00,A,2694
5329,9792,2025-02-18 00:00:00,A,201
5330,9794,2023-02-26 00:00:00,A,1001
5331,9796,2026-06-28 00:00:00,A,608
5332,9797,2024-12-30 00:00:00,B,643
5333,9799,2026-06-28 00:00:00,A,1258
5334,9801,2023-11-09 00:00:00,A,1658
5335,9802,2026-03-19 00:00:00,A,2290
5336,9803,2025-09-05 00:00:00,A,239
5337,9804,2025-07-07 00:00:00,A,899
5338,9805,2025-03-10 00:00:00,A,626
5339,9807,2023-05-08 00:00:00,A,1480
5340,9808,2026-06-28 00:00:00,B,1394
5341,9809,2022-12-26 00:00:00,B,122
5342,9810,2025-06-20 00:00:00,C,236
5343,9814,2023-09-23 00:00:00,A,1681
5344,9819,2022-10-17 00:00:00,C,2474
5345,9820,2023-01-06 00:00:00,A,585
5346,9821,2022-11-26 00:00:00,A,1535
5347,9823,2025-08-16 00:00:00,A,2693
5348,9824,2026-06-28 00:00:00,C,2102
5349,9825,2023-07-19 00:00:00,A,735
5350,9826,2022-11-29 00:00:00,A,819
5351,9829,2025-05-16 00:00:00,A,1293
5352,9830,2024-10-31 00:00:00,A,1250
5353,9832,2024-12-17 00:00:00,C,2338
5354,9833,2026-06-22 00:00:00,A,1792
5355,9835,2025-06-02 00:00:00,C,415
5356,9836,2026-06-28 00:00:00,A,836
5357,9837,2024-01-27 00:00:00,A,1080
5358,9841,2026-03-20 00:00:00,C,1176
5359,9842,2024-11-09 00:00:00,A,644
5360,9844,2025-02-02 00:00:00,A,2278
5361,9845,2025-10-18 00:00:00,A,1557
5362,9849,2026-06-28 00:00:00,B,1427
5363,9850,2025-04-20 00:00:00,A,2181
5364,9860,2023-12-03 00:00:00,A,2556
5365,9863,2023-01-22 00:00:00,A,1392
5366,9864,2024-12-26 00:00:00,A,623
5367,9870,2023-08-25 00:00:00,A,1296
5368,9872,2025-03-24 00:00:00,C,1037
5369,9875,2025-10-31 00:00:00,A,1434
5370,9881,2023-05-16 00:00:00,B,2395
5371,9885,2023-06-25 00:00:00,A,1042
5372,9886,2026-06-28 00:00:00,C,1804
5373,9887,2025-04-14 00:00:00,A,2479
5374,9889,2024-09-06 00:00:00,A,2278
5375,9893,2022-07-16 00:00:00,C,2624
5376,9894,2023-01-04 00:00:00,A,430
5377,9896,2025-07-06 00:00:00,A,2531
5378,9899,2022-08-27 00:00:00,A,412
5379,9901,2026-04-11 00:00:00,A,312
5380,9902,2024-09-19 00:00:00,B,1778
5381,9903,2026-06-28 00:00:00,A,908
5382,9905,2022-10-11 00:00:00,A,2692
5383,9906,2026-01-05 00:00:00,A,1311
5384,9908,2022-12-07 00:00:00,A,24
5385,9912,2025-06-07 00:00:00,A,2364
5386,9914,2026-02-20 00:00:00,C,262
5387,9917,2025-12-10 00:00:00,C,2115
5388,9920,2026-05-26 00:00:00,A,254
5389,9923,2024-07-04 00:00:00,C,275
5390,9924,2025-07-20 00:00:00,A,2347
5391,9925,2024-12-18 00:00:00,A,813
5392,9926,2025-01-25 00:00:00,A,193
5393,9927,2024-05-18 00:00:00,C,1323
5394,9928,2024-07-16 00:00:00,B,1928
5395,9929,2024-02-23 00:00:00,A,1988
5396,9931,2026-05-26 00:00:00,A,196
5397,9933,2024-11-26 00:00:00,A,1596
5398,9935,2025-12-16 00:00:00,B,1877
5399,9936,2026-06-28 00:00:00,A,1223
5400,9939,2025-04-28 00:00:00,A,1684
5401,9942,2026-05-26 00:00:00,A,2428
