CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
11476,MV,196,1,1
11476,MV,185,2,2
11477,IT,67,1,1
11478,IT,66,1,1
11479,POCSO,4,1,1
11479,IPC,307,2,2
11479,MV,196,3,3
11480,POCSO,4,1,1
11480,ARMS,25,2,2
11480,NDPS,20,3,3
11481,IPC,323,1,1
11482,MV,185,1,1
11482,POCSO,4,2,2
11482,IPC,420,3,3
11483,POCSO,6,1,1
11483,MV,185,2,2
11484,MV,185,1,1
11484,IT,66C,2,2
11485,MV,196,1,1
11485,MV,184,2,2
11486,NDPS,8,1,1
11487,NDPS,21,1,1
11487,IPC,392,2,2
11487,POCSO,4,3,3
11488,NDPS,22,1,1
11488,POCSO,6,2,2
11489,NDPS,8,1,1
11490,NDPS,8,1,1
11490,ARMS,25,2,2
11490,MV,196,3,3
11491,ARMS,27,1,1
11491,POCSO,10,2,2
11491,POCSO,6,3,3
11492,IPC,323,1,1
11492,IPC,324,2,2
11492,MV,185,3,3
11493,POCSO,10,1,1
11493,IT,66,2,2
11494,ARMS,27,1,1
11494,IT,66D,2,2
11495,MV,196,1,1
11496,MV,196,1,1
11496,IT,67,2,2
11497,MV,196,1,1
11497,NDPS,8,2,2
11498,NDPS,8,1,1
11498,MV,185,2,2
11499,POCSO,8,1,1
11500,POCSO,4,1,1
11501,IPC,420,1,1
11501,IT,66,2,2
11502,ARMS,25,1,1
11503,IPC,323,1,1
11503,IPC,302,2,2
11503,ARMS,27,3,3
11504,IPC,406,1,1
11504,NDPS,21,2,2
11504,MV,184,3,3
11505,IPC,307,1,1
11506,ARMS,27,1,1
11506,NDPS,20,2,2
11507,IT,66,1,1
11507,MV,184,2,2
11508,ARMS,25,1,1
11508,ARMS,27,2,2
11509,NDPS,22,1,1
11510,NDPS,21,1,1
11510,IPC,392,2,2
11511,ARMS,25,1,1
11511,NDPS,20,2,2
11512,POCSO,8,1,1
11512,MV,185,2,2
11512,MV,184,3,3
11513,IT,67,1,1
11513,IT,67,2,2
11513,NDPS,20,3,3
11514,IPC,392,1,1
11514,ARMS,25,2,2
11514,POCSO,4,3,3
11515,ARMS,27,1,1
11515,IT,67,2,2
11516,MV,196,1,1
11516,ARMS,27,2,2
11517,MV,196,1,1
11518,POCSO,4,1,1
11518,IPC,376,2,2
11519,POCSO,8,1,1
11520,IPC,379,1,1
11521,POCSO,10,1,1
11521,ARMS,27,2,2
11522,ARMS,27,1,1
11523,IT,66C,1,1
11524,POCSO,10,1,1
11524,MV,196,2,2
11525,MV,196,1,1
11525,NDPS,20,2,2
11525,POCSO,8,3,3
11526,IT,67,1,1
11527,ARMS,25,1,1
11527,NDPS,22,2,2
11527,POCSO,8,3,3
11528,MV,185,1,1
11528,POCSO,4,2,2
11529,IPC,302,1,1
11529,POCSO,4,2,2
11529,IPC,307,3,3
11530,IPC,323,1,1
11530,POCSO,4,2,2
11531,MV,185,1,1
11531,IT,67,2,2
11531,NDPS,21,3,3
11532,IPC,307,1,1
11532,POCSO,10,2,2
11533,MV,185,1,1
11533,IT,66C,2,2
11534,IT,66C,1,1
11534,IT,66C,2,2
11535,MV,185,1,1
11536,POCSO,10,1,1
11536,IPC,420,2,2
11537,POCSO,6,1,1
11537,ARMS,27,2,2
11538,IT,66,1,1
11538,IT,67,2,2
11538,NDPS,8,3,3
11539,MV,185,1,1
11539,IT,66,2,2
11539,IPC,324,3,3
11540,IT,66,1,1
11541,POCSO,10,1,1
11541,IPC,323,2,2
11542,IPC,406,1,1
11542,IPC,379,2,2
11542,IT,66,3,3
11543,MV,184,1,1
11543,ARMS,27,2,2
11543,IPC,379,3,3
11544,NDPS,20,1,1
11544,IT,66C,2,2
11544,IPC,324,3,3
11545,IT,67,1,1
11545,NDPS,21,2,2
11545,IT,66,3,3
11546,POCSO,8,1,1
11546,ARMS,25,2,2
11546,POCSO,4,3,3
11547,POCSO,10,1,1
11547,POCSO,10,2,2
11547,NDPS,20,3,3
11548,ARMS,25,1,1
11549,POCSO,4,1,1
11550,IT,66C,1,1
11551,IPC,323,1,1
11551,IPC,406,2,2
11552,NDPS,22,1,1
11552,MV,184,2,2
11553,IPC,302,1,1
11553,NDPS,20,2,2
11554,IT,66,1,1
11554,POCSO,10,2,2
11554,POCSO,6,3,3
11555,IPC,302,1,1
11556,NDPS,20,1,1
11556,IPC,392,2,2
11557,NDPS,22,1,1
11558,NDPS,21,1,1
11558,IPC,406,2,2
11559,POCSO,4,1,1
11559,IT,67,2,2
11560,IT,66C,1,1
11561,IPC,354,1,1
11562,POCSO,6,1,1
11563,POCSO,6,1,1
11563,IPC,302,2,2
11564,IT,67,1,1
11564,MV,185,2,2
11565,POCSO,4,1,1
11565,NDPS,21,2,2
11565,MV,185,3,3
11566,IT,66,1,1
11566,IT,67,2,2
11567,IPC,498A,1,1
11567,POCSO,6,2,2
11568,ARMS,27,1,1
11568,MV,185,2,2
11569,POCSO,8,1,1
11569,NDPS,22,2,2
11570,ARMS,27,1,1
11571,IPC,324,1,1
11571,NDPS,8,2,2
11571,NDPS,22,3,3
11572,ARMS,27,1,1
11572,POCSO,4,2,2
11572,IPC,324,3,3
11573,IPC,324,1,1
11573,ARMS,27,2,2
11573,IT,66,3,3
11574,MV,184,1,1
11574,MV,184,2,2
11575,NDPS,22,1,1
11575,NDPS,21,2,2
11576,IPC,376,1,1
11576,IT,66C,2,2
11577,MV,196,1,1
11577,MV,184,2,2
11578,IPC,354,1,1
11579,POCSO,4,1,1
11579,IT,66D,2,2
11579,IPC,498A,3,3
11580,IT,66D,1,1
11580,MV,184,2,2
11580,IPC,406,3,3
11581,MV,185,1,1
11581,ARMS,27,2,2
11581,IPC,376,3,3
11582,IT,67,1,1
11583,ARMS,27,1,1
11583,IT,66D,2,2
11583,MV,196,3,3
11584,IT,67,1,1
11585,NDPS,8,1,1
11585,POCSO,4,2,2
11585,POCSO,10,3,3
11586,ARMS,25,1,1
11587,POCSO,6,1,1
11587,IPC,324,2,2
11588,IT,66,1,1
11589,POCSO,6,1,1
11590,MV,184,1,1
11590,IT,66D,2,2
11591,MV,196,1,1
11591,MV,196,2,2
11592,NDPS,21,1,1
11592,IPC,354,2,2
11593,IPC,376,1,1
11593,MV,196,2,2
11594,NDPS,21,1,1
11595,IPC,376,1,1
11595,POCSO,8,2,2
11595,NDPS,20,3,3
11596,IT,67,1,1
11597,ARMS,27,1,1
11597,NDPS,20,2,2
11597,MV,196,3,3
11598,NDPS,20,1,1
11598,ARMS,27,2,2
11599,IT,67,1,1
11600,POCSO,4,1,1
11600,NDPS,21,2,2
11601,ARMS,25,1,1
11601,POCSO,10,2,2
11601,NDPS,20,3,3
11602,IPC,392,1,1
11602,POCSO,10,2,2
11603,MV,196,1,1
11603,IPC,324,2,2
11604,IPC,302,1,1
11605,IT,67,1,1
11605,IPC,379,2,2
11605,IPC,307,3,3
11606,NDPS,22,1,1
11607,MV,185,1,1
11607,IPC,498A,2,2
11608,IPC,420,1,1
11608,MV,184,2,2
11608,IPC,498A,3,3
11609,IT,66,1,1
11609,IPC,354,2,2
11609,POCSO,6,3,3
11610,IPC,406,1,1
11610,POCSO,10,2,2
11611,IPC,498A,1,1
11611,IT,66D,2,2
11611,MV,184,3,3
11612,NDPS,22,1,1
11612,POCSO,10,2,2
11613,IPC,302,1,1
11613,IPC,307,2,2
11614,NDPS,21,1,1
11614,IPC,324,2,2
11615,POCSO,4,1,1
11615,IPC,392,2,2
11616,MV,196,1,1
11617,MV,196,1,1
11618,IT,67,1,1
11618,IT,66C,2,2
11619,MV,184,1,1
11619,IT,66D,2,2
11620,ARMS,27,1,1
11621,IPC,376,1,1
11621,NDPS,20,2,2
11621,IT,67,3,3
11622,NDPS,21,1,1
11622,MV,196,2,2
11622,NDPS,8,3,3
11623,IT,67,1,1
11624,NDPS,21,1,1
11624,ARMS,25,2,2
11625,POCSO,10,1,1
11625,ARMS,27,2,2
11625,POCSO,8,3,3
11626,IT,67,1,1
11626,IT,66,2,2
11627,ARMS,27,1,1
11627,IT,66,2,2
11627,NDPS,22,3,3
11628,ARMS,25,1,1
11628,POCSO,8,2,2
11629,POCSO,8,1,1
11629,ARMS,25,2,2
11630,ARMS,25,1,1
11630,IT,66,2,2
11630,NDPS,20,3,3
11631,POCSO,10,1,1
11631,ARMS,25,2,2
11632,MV,184,1,1
11632,ARMS,25,2,2
11633,NDPS,21,1,1
11634,IT,67,1,1
11634,MV,196,2,2
11635,NDPS,22,1,1
11636,IPC,354,1,1
11636,IPC,379,2,2
11636,MV,184,3,3
11637,ARMS,25,1,1
11638,IPC,354,1,1
11638,MV,184,2,2
11638,IT,66D,3,3
11639,NDPS,20,1,1
11639,MV,196,2,2
11640,MV,184,1,1
11640,NDPS,22,2,2
11641,NDPS,21,1,1
11642,POCSO,4,1,1
11643,ARMS,27,1,1
11644,POCSO,4,1,1
11644,ARMS,25,2,2
11644,NDPS,22,3,3
11645,IPC,324,1,1
11645,MV,185,2,2
11645,IT,66D,3,3
11646,IT,66C,1,1
11647,IT,66,1,1
11648,IT,66,1,1
11648,IPC,379,2,2
11649,IT,66D,1,1
11650,IT,66C,1,1
11650,IT,66D,2,2
11651,IT,66C,1,1
11652,IT,67,1,1
11653,POCSO,4,1,1
11653,IPC,354,2,2
11653,ARMS,25,3,3
11654,POCSO,8,1,1
11655,IPC,498A,1,1
11656,IT,66D,1,1
11656,IT,66D,2,2
11656,MV,185,3,3
11657,NDPS,8,1,1
11658,POCSO,10,1,1
11659,MV,185,1,1
11659,IT,66,2,2
11660,POCSO,6,1,1
11660,ARMS,27,2,2
11661,IPC,376,1,1
11661,MV,196,2,2
11662,IT,66C,1,1
11663,IT,66,1,1
11663,NDPS,8,2,2
11663,POCSO,6,3,3
11664,NDPS,22,1,1
11664,ARMS,27,2,2
11664,IT,66C,3,3
11665,POCSO,8,1,1
11666,MV,196,1,1
11667,IPC,498A,1,1
11667,NDPS,8,2,2
11667,MV,184,3,3
11668,NDPS,21,1,1
11669,IT,66C,1,1
11670,POCSO,8,1,1
11671,MV,185,1,1
11671,NDPS,21,2,2
11671,POCSO,4,3,3
11672,POCSO,8,1,1
11672,NDPS,22,2,2
11673,ARMS,25,1,1
11673,MV,185,2,2
11673,IPC,323,3,3
11674,ARMS,25,1,1
11674,POCSO,6,2,2
11675,MV,196,1,1
11676,NDPS,8,1,1
11676,MV,185,2,2
11677,POCSO,4,1,1
11677,POCSO,8,2,2
11677,IT,66,3,3
11678,POCSO,8,1,1
11678,IPC,498A,2,2
11679,NDPS,22,1,1
11679,MV,196,2,2
11679,IPC,376,3,3
11680,ARMS,25,1,1
11680,IT,66C,2,2
11680,POCSO,4,3,3
11681,ARMS,25,1,1
11681,IT,66,2,2
11681,POCSO,4,3,3
11682,MV,196,1,1
11683,NDPS,21,1,1
11684,IT,67,1,1
11684,NDPS,22,2,2
11685,ARMS,25,1,1
11685,ARMS,25,2,2
11685,MV,196,3,3
11686,NDPS,21,1,1
11687,IPC,379,1,1
11687,IPC,307,2,2
11687,POCSO,4,3,3
11688,IPC,406,1,1
11688,IPC,307,2,2
11689,NDPS,8,1,1
11689,IT,66C,2,2
11690,MV,185,1,1
11690,NDPS,21,2,2
11691,NDPS,22,1,1
11692,POCSO,4,1,1
11692,POCSO,4,2,2
11692,IT,66,3,3
11693,ARMS,27,1,1
11693,NDPS,21,2,2
11693,ARMS,27,3,3
11694,POCSO,6,1,1
11694,MV,185,2,2
11695,MV,184,1,1
11695,MV,184,2,2
11696,ARMS,25,1,1
11696,NDPS,8,2,2
11697,MV,185,1,1
11697,MV,185,2,2
11697,POCSO,10,3,3
11698,IPC,379,1,1
11698,ARMS,27,2,2
11698,MV,185,3,3
11699,POCSO,8,1,1
11699,POCSO,4,2,2
11700,IPC,307,1,1
11700,MV,196,2,2
11701,ARMS,25,1,1
11701,IT,66C,2,2
11701,POCSO,6,3,3
11702,ARMS,25,1,1
11703,ARMS,27,1,1
11703,POCSO,4,2,2
11704,POCSO,8,1,1
11705,NDPS,8,1,1
11705,ARMS,25,2,2
11706,NDPS,21,1,1
11706,IT,66C,2,2
11707,POCSO,6,1,1
11707,ARMS,27,2,2
11707,MV,196,3,3
11708,ARMS,27,1,1
11708,POCSO,8,2,2
11709,POCSO,6,1,1
11709,POCSO,8,2,2
11709,POCSO,4,3,3
11710,IPC,302,1,1
11710,IT,66C,2,2
11711,ARMS,25,1,1
11711,IPC,498A,2,2
11712,IPC,376,1,1
11713,NDPS,22,1,1
11713,ARMS,27,2,2
11713,NDPS,20,3,3
11714,ARMS,25,1,1
11714,IT,66D,2,2
11715,IPC,420,1,1
11715,NDPS,8,2,2
11715,MV,185,3,3
11716,MV,184,1,1
11717,IT,66,1,1
11718,MV,185,1,1
11719,MV,185,1,1
11719,POCSO,10,2,2
11719,NDPS,8,3,3
11720,IT,67,1,1
11721,IT,66,1,1
11721,ARMS,25,2,2
11721,NDPS,8,3,3
11722,IT,66,1,1
11722,MV,185,2,2
11723,IT,66D,1,1
11723,MV,196,2,2
11723,IPC,406,3,3
11724,ARMS,25,1,1
11725,POCSO,4,1,1
11725,MV,184,2,2
11725,IPC,420,3,3
11726,ARMS,25,1,1
11726,POCSO,6,2,2
11726,POCSO,6,3,3
11727,POCSO,8,1,1
11727,POCSO,8,2,2
11727,NDPS,8,3,3
11728,POCSO,8,1,1
11729,IT,66C,1,1
11729,IT,66D,2,2
11729,NDPS,22,3,3
11730,NDPS,8,1,1
11730,ARMS,27,2,2
11730,NDPS,8,3,3
11731,IPC,392,1,1
11731,ARMS,27,2,2
11732,IT,67,1,1
11732,NDPS,22,2,2
11733,IT,66C,1,1
11733,IPC,302,2,2
11733,IT,66,3,3
11734,IT,66C,1,1
11734,IPC,354,2,2
11735,MV,196,1,1
11735,NDPS,21,2,2
11736,POCSO,8,1,1
11737,NDPS,20,1,1
11738,IT,66C,1,1
11738,POCSO,10,2,2
11739,MV,196,1,1
11739,NDPS,20,2,2
11740,NDPS,21,1,1
11740,MV,185,2,2
11740,POCSO,10,3,3
11741,ARMS,27,1,1
11742,MV,184,1,1
11743,NDPS,22,1,1
11744,IPC,392,1,1
11745,MV,184,1,1
11745,ARMS,27,2,2
11746,IT,66,1,1
11747,POCSO,4,1,1
11748,ARMS,27,1,1
11748,NDPS,22,2,2
11749,MV,196,1,1
11749,IPC,420,2,2
11749,IT,66,3,3
11750,NDPS,21,1,1
11750,ARMS,25,2,2
11751,ARMS,25,1,1
11751,NDPS,20,2,2
11751,ARMS,25,3,3
11752,IPC,392,1,1
11752,IT,67,2,2
11752,MV,196,3,3
11753,POCSO,4,1,1
11753,IPC,307,2,2
11753,IT,66D,3,3
11754,ARMS,25,1,1
11755,ARMS,25,1,1
11755,IT,66D,2,2
11756,NDPS,8,1,1
11756,MV,184,2,2
11757,ARMS,27,1,1
11757,IPC,392,2,2
11757,ARMS,27,3,3
11758,NDPS,20,1,1
11759,ARMS,27,1,1
11759,POCSO,4,2,2
11759,IT,67,3,3
11760,IT,66C,1,1
11760,ARMS,27,2,2
11760,MV,185,3,3
11761,NDPS,22,1,1
11761,IT,66C,2,2
11761,IT,66C,3,3
11762,NDPS,20,1,1
11762,MV,185,2,2
11762,NDPS,22,3,3
11763,IT,66C,1,1
11763,POCSO,4,2,2
11764,ARMS,25,1,1
11764,IT,67,2,2
11765,ARMS,27,1,1
11766,IPC,379,1,1
11766,IPC,376,2,2
11766,NDPS,22,3,3
11767,MV,184,1,1
11767,ARMS,27,2,2
11768,POCSO,6,1,1
11768,IPC,354,2,2
11768,IT,66,3,3
11769,IPC,376,1,1
11770,IPC,498A,1,1
11771,NDPS,22,1,1
11771,IPC,376,2,2
11772,ARMS,27,1,1
11772,POCSO,6,2,2
11773,NDPS,22,1,1
11773,POCSO,8,2,2
11773,IPC,376,3,3
11774,IT,67,1,1
11774,POCSO,10,2,2
11775,IT,66,1,1
11775,POCSO,6,2,2
11776,IPC,420,1,1
11776,IPC,498A,2,2
11777,IT,66D,1,1
11778,MV,196,1,1
11778,IPC,302,2,2
11779,ARMS,25,1,1
11779,POCSO,4,2,2
11780,IPC,354,1,1
11781,IPC,420,1,1
11782,POCSO,4,1,1
11782,NDPS,20,2,2
11783,ARMS,27,1,1
11784,POCSO,10,1,1
11784,MV,185,2,2
11784,POCSO,4,3,3
11785,MV,184,1,1
11785,NDPS,21,2,2
11786,NDPS,22,1,1
11787,ARMS,27,1,1
11787,ARMS,27,2,2
11787,MV,196,3,3
11788,IPC,324,1,1
11788,NDPS,8,2,2
11788,NDPS,21,3,3
11789,POCSO,10,1,1
11789,MV,185,2,2
11790,NDPS,21,1,1
11790,NDPS,21,2,2
11791,POCSO,8,1,1
11792,MV,196,1,1
11793,IT,66,1,1
11793,NDPS,8,2,2
11794,IPC,392,1,1
11794,IPC,376,2,2
11794,POCSO,10,3,3
11795,ARMS,25,1,1
11795,IPC,420,2,2
11795,IPC,323,3,3
11796,NDPS,21,1,1
11796,POCSO,8,2,2
11797,IT,66D,1,1
11797,IT,66,2,2
11798,IT,66D,1,1
11798,IPC,324,2,2
11799,POCSO,10,1,1
11799,ARMS,27,2,2
11800,NDPS,22,1,1
11801,ARMS,27,1,1
11801,MV,196,2,2
11801,ARMS,25,3,3
11802,POCSO,4,1,1
11803,IPC,323,1,1
11804,ARMS,27,1,1
11804,POCSO,8,2,2
11804,IT,67,3,3
11805,POCSO,4,1,1
11805,NDPS,20,2,2
11806,MV,184,1,1
11806,ARMS,27,2,2
11807,IT,66D,1,1
11808,MV,185,1,1
11809,ARMS,27,1,1
11809,POCSO,8,2,2
11810,IT,66C,1,1
11810,IT,67,2,2
11811,IPC,406,1,1
11811,IPC,323,2,2
11811,POCSO,6,3,3
11812,NDPS,22,1,1
11813,ARMS,27,1,1
11813,NDPS,21,2,2
11814,POCSO,10,1,1
11814,NDPS,22,2,2
11814,ARMS,25,3,3
11815,ARMS,25,1,1
11816,IPC,406,1,1
11817,IT,66D,1,1
11818,IT,66,1,1
11818,POCSO,8,2,2
11819,MV,185,1,1
11819,MV,184,2,2
11819,IT,66D,3,3
11820,IT,66D,1,1
11821,ARMS,27,1,1
11821,NDPS,8,2,2
11822,IT,67,1,1
11823,ARMS,25,1,1
11824,MV,196,1,1
11824,IT,66D,2,2
11825,IT,66,1,1
11826,ARMS,27,1,1
11826,IT,67,2,2
11826,NDPS,22,3,3
11827,MV,184,1,1
11828,IT,66D,1,1
11828,NDPS,20,2,2
11829,MV,185,1,1
11829,IT,67,2,2
11830,IT,66C,1,1
11830,NDPS,8,2,2
11830,ARMS,25,3,3
11831,NDPS,21,1,1
11831,IPC,406,2,2
11832,NDPS,8,1,1
11833,MV,184,1,1
11834,NDPS,22,1,1
11834,MV,185,2,2
11834,ARMS,27,3,3
11835,MV,196,1,1
11835,NDPS,20,2,2
11836,IT,66D,1,1
11836,IT,66,2,2
11836,NDPS,22,3,3
11837,MV,196,1,1
11838,MV,185,1,1
11838,IPC,354,2,2
11839,IT,66C,1,1
11840,ARMS,27,1,1
11840,POCSO,8,2,2
11840,IT,66,3,3
11841,IT,66C,1,1
11841,IT,66,2,2
11842,NDPS,21,1,1
11843,POCSO,8,1,1
11843,IPC,302,2,2
11843,MV,196,3,3
11844,IPC,307,1,1
11844,MV,196,2,2
11844,IPC,324,3,3
11845,ARMS,27,1,1
11845,IT,66,2,2
11845,IPC,498A,3,3
11846,POCSO,6,1,1
11846,MV,185,2,2
11846,ARMS,25,3,3
11847,MV,196,1,1
11847,POCSO,8,2,2
11847,IT,66,3,3
11848,IT,66D,1,1
11848,MV,196,2,2
11849,NDPS,22,1,1
11849,POCSO,4,2,2
11849,POCSO,8,3,3
11850,MV,185,1,1
11850,IPC,354,2,2
11851,IPC,324,1,1
11852,POCSO,6,1,1
11852,IT,66,2,2
11853,IT,67,1,1
11853,IPC,406,2,2
11853,IPC,392,3,3
11854,POCSO,6,1,1
11854,IT,67,2,2
11855,POCSO,10,1,1
11856,ARMS,25,1,1
11856,IPC,498A,2,2
11856,IPC,379,3,3
11857,POCSO,4,1,1
11857,ARMS,27,2,2
11858,POCSO,10,1,1
11859,ARMS,27,1,1
11859,POCSO,6,2,2
11860,IT,67,1,1
11860,ARMS,25,2,2
11860,ARMS,27,3,3
11861,IT,67,1,1
11861,ARMS,27,2,2
11861,ARMS,25,3,3
11862,IT,66C,1,1
11862,IT,67,2,2
11862,IT,66C,3,3
11863,MV,185,1,1
11863,IT,66D,2,2
11864,ARMS,25,1,1
11865,NDPS,21,1,1
11865,NDPS,22,2,2
11866,POCSO,8,1,1
11867,POCSO,4,1,1
11867,IT,67,2,2
11867,POCSO,10,3,3
11868,IT,66D,1,1
11869,POCSO,8,1,1
11869,IT,67,2,2
11869,POCSO,10,3,3
11870,MV,184,1,1
11870,NDPS,8,2,2
11871,IPC,323,1,1
11871,POCSO,8,2,2
11872,POCSO,10,1,1
11873,POCSO,10,1,1
11873,ARMS,25,2,2
11874,IT,66,1,1
11874,MV,184,2,2
11875,MV,185,1,1
11875,IT,66D,2,2
11876,IT,66C,1,1
11877,MV,184,1,1
11877,NDPS,22,2,2
11877,ARMS,25,3,3
11878,MV,185,1,1
11878,MV,196,2,2
11878,POCSO,10,3,3
11879,MV,184,1,1
11879,POCSO,6,2,2
11879,ARMS,27,3,3
11880,MV,185,1,1
11880,POCSO,8,2,2
11880,MV,196,3,3
11881,IT,67,1,1
11882,POCSO,8,1,1
11882,ARMS,25,2,2
11882,NDPS,8,3,3
11883,NDPS,20,1,1
11883,IPC,406,2,2
11883,IPC,420,3,3
11884,POCSO,8,1,1
11884,NDPS,20,2,2
11885,IT,66,1,1
11886,IT,66D,1,1
11887,IPC,379,1,1
11888,ARMS,25,1,1
11889,IT,66,1,1
11889,NDPS,8,2,2
11890,ARMS,27,1,1
11891,IT,66D,1,1
11891,POCSO,6,2,2
11891,IT,66D,3,3
11892,IPC,498A,1,1
11892,IPC,420,2,2
11893,ARMS,25,1,1
11893,IT,66D,2,2
11894,MV,185,1,1
11894,ARMS,27,2,2
11894,ARMS,25,3,3
11895,MV,196,1,1
11896,IT,66,1,1
11896,IT,66D,2,2
11896,NDPS,8,3,3
11897,MV,184,1,1
11898,ARMS,27,1,1
11898,POCSO,10,2,2
11898,IPC,406,3,3
11899,ARMS,27,1,1
11899,POCSO,4,2,2
11900,POCSO,4,1,1
11901,IPC,379,1,1
11901,MV,196,2,2
11901,IPC,498A,3,3
11902,POCSO,4,1,1
11902,IT,67,2,2
11902,IT,66C,3,3
11903,POCSO,10,1,1
11903,IPC,323,2,2
11903,POCSO,4,3,3
11904,MV,185,1,1
11904,IPC,302,2,2
11904,IT,66D,3,3
11905,ARMS,27,1,1
11905,POCSO,10,2,2
11905,NDPS,8,3,3
11906,IPC,392,1,1
11906,IT,66,2,2
11907,ARMS,25,1,1
11908,IT,66,1,1
11908,ARMS,25,2,2
11908,IT,66D,3,3
11909,NDPS,22,1,1
11909,NDPS,22,2,2
11909,MV,184,3,3
11910,POCSO,6,1,1
11910,IT,66D,2,2
11910,ARMS,25,3,3
11911,IT,66,1,1
11911,POCSO,4,2,2
11911,IT,66C,3,3
11912,IPC,406,1,1
11913,ARMS,25,1,1
11913,NDPS,20,2,2
11913,IT,66D,3,3
11914,MV,196,1,1
11914,NDPS,22,2,2
11915,ARMS,27,1,1
11915,POCSO,4,2,2
11916,IPC,323,1,1
11917,ARMS,25,1,1
11917,ARMS,25,2,2
11917,IT,66D,3,3
11918,NDPS,20,1,1
11918,ARMS,27,2,2
11919,MV,196,1,1
11919,IT,66C,2,2
11920,IPC,498A,1,1
11920,POCSO,4,2,2
11921,NDPS,21,1,1
11921,POCSO,10,2,2
11921,ARMS,25,3,3
11922,IPC,498A,1,1
11922,MV,185,2,2
11923,IPC,376,1,1
11923,ARMS,25,2,2
11924,IPC,323,1,1
11924,MV,185,2,2
11924,ARMS,27,3,3
11925,MV,185,1,1
11925,IT,66D,2,2
11926,MV,185,1,1
11926,ARMS,25,2,2
11927,MV,184,1,1
11928,NDPS,8,1,1
11928,IPC,302,2,2
11928,POCSO,6,3,3
11929,POCSO,4,1,1
11930,IPC,379,1,1
11930,IT,67,2,2
11930,IPC,379,3,3
11931,IPC,307,1,1
11932,NDPS,22,1,1
11932,IT,66D,2,2
11932,IPC,498A,3,3
11933,IPC,323,1,1
11934,IT,67,1,1
11934,POCSO,8,2,2
11934,ARMS,25,3,3
11935,MV,185,1,1
11935,MV,184,2,2
11936,MV,184,1,1
11936,IT,66D,2,2
11936,NDPS,22,3,3
11937,MV,184,1,1
11938,POCSO,10,1,1
11938,ARMS,27,2,2
11938,ARMS,25,3,3
11939,MV,184,1,1
11940,ARMS,27,1,1
11940,MV,196,2,2
11940,POCSO,8,3,3
11941,POCSO,10,1,1
11941,POCSO,6,2,2
11942,MV,185,1,1
11942,POCSO,6,2,2
11942,POCSO,6,3,3
11943,MV,196,1,1
11943,POCSO,8,2,2
11943,MV,185,3,3
11944,NDPS,21,1,1
11944,ARMS,27,2,2
11944,MV,185,3,3
11945,IPC,406,1,1
11945,NDPS,8,2,2
11946,MV,185,1,1
11947,IPC,323,1,1
11947,POCSO,6,2,2
11947,IT,66C,3,3
11948,ARMS,25,1,1
11948,POCSO,4,2,2
11949,IPC,307,1,1
11949,MV,185,2,2
11950,POCSO,6,1,1
11951,IT,66,1,1
11951,IT,67,2,2
11951,POCSO,6,3,3
11952,IT,66C,1,1
11953,ARMS,25,1,1
11953,POCSO,6,2,2
11954,POCSO,4,1,1
11954,MV,184,2,2
11954,MV,185,3,3
11955,NDPS,21,1,1
11955,IPC,354,2,2
11956,MV,185,1,1
11956,NDPS,21,2,2
11957,NDPS,21,1,1
11958,NDPS,20,1,1
11958,IT,66D,2,2
11958,NDPS,21,3,3
11959,ARMS,25,1,1
11959,IPC,354,2,2
11959,POCSO,6,3,3
11960,MV,185,1,1
11960,IPC,307,2,2
11961,MV,184,1,1
11961,IPC,392,2,2
11961,IPC,307,3,3
11962,IT,66,1,1
11962,POCSO,6,2,2
11962,POCSO,6,3,3
11963,IT,66,1,1
11963,IT,66,2,2
11963,MV,185,3,3
11964,NDPS,21,1,1
11965,ARMS,25,1,1
11965,ARMS,27,2,2
11965,POCSO,4,3,3
11966,MV,185,1,1
11967,ARMS,27,1,1
11967,IT,66C,2,2
11967,IPC,376,3,3
11968,POCSO,6,1,1
11968,MV,184,2,2
11968,IT,67,3,3
11969,IT,66D,1,1
11969,POCSO,4,2,2
11970,ARMS,25,1,1
11970,MV,196,2,2
11970,POCSO,10,3,3
11971,IPC,392,1,1
11971,IPC,392,2,2
11971,POCSO,8,3,3
11972,MV,196,1,1
11973,IPC,379,1,1
11973,NDPS,20,2,2
11974,POCSO,4,1,1
11974,IT,66D,2,2
11974,IPC,324,3,3
11975,MV,184,1,1
11975,POCSO,4,2,2
11976,POCSO,4,1,1
11976,MV,184,2,2
11976,MV,184,3,3
11977,IT,66C,1,1
11977,IPC,379,2,2
11978,IT,66D,1,1
11978,POCSO,6,2,2
11978,IPC,307,3,3
11979,MV,196,1,1
11979,IT,66D,2,2
11980,POCSO,6,1,1
11980,ARMS,25,2,2
11980,ARMS,27,3,3
11981,IPC,392,1,1
11981,ARMS,25,2,2
11982,MV,185,1,1
11983,IPC,323,1,1
11983,NDPS,22,2,2
11984,POCSO,6,1,1
11984,IT,67,2,2
11984,POCSO,4,3,3
11985,IT,67,1,1
11986,NDPS,20,1,1
11986,IPC,379,2,2
11986,MV,185,3,3
11987,IPC,376,1,1
11987,NDPS,20,2,2
11988,ARMS,27,1,1
11989,IPC,302,1,1
11989,IT,66C,2,2
11989,NDPS,22,3,3
11990,IPC,307,1,1
11990,MV,196,2,2
11991,POCSO,8,1,1
11991,ARMS,25,2,2
11991,NDPS,8,3,3
